Temperature(°C),Humidity(%),Wind speed (m/s),Solar Radiation (MJ/m2),Visibility (10m),Month,Weekday,Hour,Holiday,Seasons,Rented Bike Count
20.8,98,0.5,0.02,299,August,Monday,4 AM - 8 AM,No,Summer,103
21.3,97,1.3,0.17,1029,August,Monday,8 AM - 12 PM,No,Summer,328
21.5,97,0.9,0.19,1543,August,Monday,8 AM - 12 PM,No,Summer,75
21.7,97,1.0,0.29,1249,August,Monday,8 AM - 12 PM,No,Summer,104
22.0,96,1.6,0.36,602,August,Monday,8 AM - 12 PM,No,Summer,148
22.6,90,1.4,1.02,1963,August,Monday,12 PM - 4 PM,No,Summer,137
22.9,92,1.2,1.09,459,August,Monday,12 PM - 4 PM,No,Summer,149
23.3,89,1.5,1.23,1435,August,Monday,12 PM - 4 PM,No,Summer,231
24.4,87,1.5,1.44,1153,August,Monday,12 PM - 4 PM,No,Summer,580
24.7,85,1.2,0.99,1143,August,Monday,4 PM - 8 PM,No,Summer,886
24.9,82,0.9,0.67,2000,August,Monday,4 PM - 8 PM,No,Summer,1356
24.8,83,0.8,0.26,1947,August,Monday,4 PM - 8 PM,No,Summer,2153
24.7,83,0.4,0.1,2000,August,Monday,4 PM - 8 PM,No,Summer,1615
24.4,85,0.7,0.01,2000,August,Monday,8 PM - 12 AM,No,Summer,1560
23.9,88,0.8,0.0,2000,August,Monday,8 PM - 12 AM,No,Summer,1762
23.5,88,0.6,0.0,2000,August,Monday,8 PM - 12 AM,No,Summer,1571
23.6,87,0.6,0.0,2000,August,Monday,8 PM - 12 AM,No,Summer,1113
23.5,88,0.6,0.0,2000,August,Tuesday,12 AM - 4 AM,No,Summer,870
23.1,94,0.6,0.0,2000,August,Tuesday,12 AM - 4 AM,No,Summer,653
23.2,88,0.6,0.0,2000,August,Tuesday,12 AM - 4 AM,No,Summer,482
22.9,93,0.6,0.0,2000,August,Tuesday,12 AM - 4 AM,No,Summer,281
22.6,95,0.4,0.0,1919,August,Tuesday,4 AM - 8 AM,No,Summer,200
22.5,96,0.3,0.0,1605,August,Tuesday,4 AM - 8 AM,No,Summer,218
22.5,90,0.6,0.0,1149,August,Tuesday,4 AM - 8 AM,No,Summer,581
22.6,88,0.8,0.06,2000,August,Tuesday,4 AM - 8 AM,No,Summer,1182
23.4,83,0.8,0.32,1998,August,Tuesday,8 AM - 12 PM,No,Summer,1841
24.2,80,1.2,0.57,1708,August,Tuesday,8 AM - 12 PM,No,Summer,865
25.4,75,0.7,0.96,1995,August,Tuesday,8 AM - 12 PM,No,Summer,670
25.9,79,1.7,0.9,1900,August,Tuesday,8 AM - 12 PM,No,Summer,411
25.2,89,1.4,0.32,340,August,Tuesday,12 PM - 4 PM,No,Summer,25
24.6,97,0.5,0.1,765,August,Tuesday,12 PM - 4 PM,No,Summer,31
24.9,97,0.5,0.36,766,August,Tuesday,12 PM - 4 PM,No,Summer,126
25.2,96,0.6,0.51,1754,August,Tuesday,12 PM - 4 PM,No,Summer,122
25.0,97,0.7,0.17,1181,August,Tuesday,4 PM - 8 PM,No,Summer,60
24.8,96,1.8,0.14,564,August,Tuesday,4 PM - 8 PM,No,Summer,39
24.3,97,0.8,0.01,105,August,Tuesday,4 PM - 8 PM,No,Summer,96
23.9,98,0.8,0.0,1792,August,Tuesday,4 PM - 8 PM,No,Summer,84
23.3,97,3.3,0.0,183,August,Tuesday,8 PM - 12 AM,No,Summer,10
22.9,98,2.1,0.0,1146,August,Tuesday,8 PM - 12 AM,No,Summer,122
22.9,97,1.3,0.0,2000,August,Tuesday,8 PM - 12 AM,No,Summer,64
22.8,97,1.0,0.0,600,August,Tuesday,8 PM - 12 AM,No,Summer,59
22.7,96,0.3,0.0,2000,August,Wednesday,12 AM - 4 AM,No,Summer,208
22.8,97,0.5,0.0,2000,August,Wednesday,12 AM - 4 AM,No,Summer,334
24.2,91,3.6,0.0,1735,August,Wednesday,12 AM - 4 AM,No,Summer,243
24.5,87,4.3,0.0,1985,August,Wednesday,12 AM - 4 AM,No,Summer,171
24.6,86,4.0,0.0,1968,August,Wednesday,4 AM - 8 AM,No,Summer,128
24.6,87,3.6,0.0,1966,August,Wednesday,4 AM - 8 AM,No,Summer,109
24.7,85,3.8,0.0,2000,August,Wednesday,4 AM - 8 AM,No,Summer,346
25.0,85,3.0,0.02,2000,August,Wednesday,4 AM - 8 AM,No,Summer,862
25.3,83,3.4,0.14,1982,August,Wednesday,8 AM - 12 PM,No,Summer,1595
25.8,79,2.7,0.3,1963,August,Wednesday,8 AM - 12 PM,No,Summer,867
26.4,78,2.7,0.44,2000,August,Wednesday,8 AM - 12 PM,No,Summer,642
26.9,74,3.2,0.45,2000,August,Wednesday,8 AM - 12 PM,No,Summer,671
27.4,72,4.2,0.54,1989,August,Wednesday,12 PM - 4 PM,No,Summer,648
27.1,75,3.7,0.28,1972,August,Wednesday,12 PM - 4 PM,No,Summer,540
26.8,77,3.5,0.11,1965,August,Wednesday,12 PM - 4 PM,No,Summer,490
26.9,77,2.5,0.26,1937,August,Wednesday,12 PM - 4 PM,No,Summer,583
27.0,76,3.8,0.21,1875,August,Wednesday,4 PM - 8 PM,No,Summer,193
24.6,93,0.9,0.0,1451,August,Wednesday,4 PM - 8 PM,No,Summer,160
23.9,96,0.2,0.0,991,August,Wednesday,4 PM - 8 PM,No,Summer,57
23.5,97,0.3,0.0,323,August,Wednesday,4 PM - 8 PM,No,Summer,24
23.4,98,0.6,0.0,70,August,Wednesday,8 PM - 12 AM,No,Summer,19
23.7,98,0.6,0.0,410,August,Wednesday,8 PM - 12 AM,No,Summer,22
24.3,97,2.1,0.0,1028,August,Wednesday,8 PM - 12 AM,No,Summer,74
24.2,94,0.9,0.0,1808,August,Wednesday,8 PM - 12 AM,No,Summer,198
24.7,94,2.8,0.0,1270,August,Thursday,12 AM - 4 AM,No,Summer,214
24.9,92,2.2,0.0,1125,August,Thursday,12 AM - 4 AM,No,Summer,99
24.7,96,1.0,0.0,337,August,Thursday,12 AM - 4 AM,No,Summer,80
24.1,97,2.5,0.0,1989,August,Thursday,12 AM - 4 AM,No,Summer,81
23.9,96,0.4,0.0,1797,August,Thursday,4 AM - 8 AM,No,Summer,42
24.0,97,0.9,0.0,1347,August,Thursday,4 AM - 8 AM,No,Summer,73
24.2,96,1.6,0.0,1206,August,Thursday,4 AM - 8 AM,No,Summer,285
24.3,96,1.4,0.04,1025,August,Thursday,4 AM - 8 AM,No,Summer,771
24.6,96,1.0,0.19,883,August,Thursday,8 AM - 12 PM,No,Summer,1330
25.0,92,1.1,0.39,782,August,Thursday,8 AM - 12 PM,No,Summer,846
26.1,81,1.5,1.05,860,August,Thursday,8 AM - 12 PM,No,Summer,589
26.2,82,2.6,0.59,834,August,Thursday,8 AM - 12 PM,No,Summer,716
27.0,74,2.5,0.94,915,August,Thursday,12 PM - 4 PM,No,Summer,768
28.2,66,2.2,1.81,1006,August,Thursday,12 PM - 4 PM,No,Summer,865
27.5,66,2.8,0.76,989,August,Thursday,12 PM - 4 PM,No,Summer,837
27.2,69,3.5,0.95,963,August,Thursday,12 PM - 4 PM,No,Summer,982
27.6,68,2.1,1.46,1038,August,Thursday,4 PM - 8 PM,No,Summer,1142
26.8,73,2.6,0.37,916,August,Thursday,4 PM - 8 PM,No,Summer,1473
26.1,72,2.4,0.19,1066,August,Thursday,4 PM - 8 PM,No,Summer,1887
25.1,74,2.1,0.0,1105,August,Thursday,4 PM - 8 PM,No,Summer,1707
24.9,70,1.2,0.0,1377,August,Thursday,8 PM - 12 AM,No,Summer,1685
24.8,72,1.4,0.0,1298,August,Thursday,8 PM - 12 AM,No,Summer,1732
24.6,71,1.5,0.0,1319,August,Thursday,8 PM - 12 AM,No,Summer,1582
24.3,71,0.8,0.0,1549,August,Thursday,8 PM - 12 AM,No,Summer,1173
23.9,75,1.7,0.0,1192,August,Friday,12 AM - 4 AM,No,Summer,861
23.7,77,1.1,0.0,1099,August,Friday,12 AM - 4 AM,No,Summer,652
23.4,79,0.4,0.0,1045,August,Friday,12 AM - 4 AM,No,Summer,381
23.3,81,1.7,0.0,1068,August,Friday,12 AM - 4 AM,No,Summer,297
23.2,83,1.6,0.0,1102,August,Friday,4 AM - 8 AM,No,Summer,170
23.1,84,0.5,0.0,1022,August,Friday,4 AM - 8 AM,No,Summer,217
22.9,83,0.0,0.0,1239,August,Friday,4 AM - 8 AM,No,Summer,436
22.9,83,0.6,0.01,1127,August,Friday,4 AM - 8 AM,No,Summer,828
23.1,80,0.2,0.27,1066,August,Friday,8 AM - 12 PM,No,Summer,1686
24.1,69,0.9,0.76,1662,August,Friday,8 AM - 12 PM,No,Summer,1049
25.5,53,2.3,1.81,1843,August,Friday,8 AM - 12 PM,No,Summer,794
26.7,51,2.7,2.65,1925,August,Friday,8 AM - 12 PM,No,Summer,868
27.8,47,2.9,2.99,1905,August,Friday,12 PM - 4 PM,No,Summer,982
28.7,46,2.6,3.1,1815,August,Friday,12 PM - 4 PM,No,Summer,965
29.3,41,1.9,3.0,1928,August,Friday,12 PM - 4 PM,No,Summer,987
30.3,41,2.5,2.72,1864,August,Friday,12 PM - 4 PM,No,Summer,1119
29.7,51,3.0,2.27,2000,August,Friday,4 PM - 8 PM,No,Summer,1404
29.1,49,2.8,1.57,1969,August,Friday,4 PM - 8 PM,No,Summer,1869
28.4,57,2.4,0.84,2000,August,Friday,4 PM - 8 PM,No,Summer,2836
26.5,69,2.3,0.18,2000,August,Friday,4 PM - 8 PM,No,Summer,2372
25.4,74,1.6,0.0,2000,August,Friday,8 PM - 12 AM,No,Summer,1995
24.5,78,1.2,0.0,2000,August,Friday,8 PM - 12 AM,No,Summer,1931
24.1,80,0.9,0.0,1852,August,Friday,8 PM - 12 AM,No,Summer,1789
23.8,81,0.6,0.0,1893,August,Friday,8 PM - 12 AM,No,Summer,1329
23.2,83,0.5,0.0,1887,September,Saturday,12 AM - 4 AM,No,Autumn,1075
22.7,83,0.1,0.0,1940,September,Saturday,12 AM - 4 AM,No,Autumn,975
22.0,86,0.4,0.0,1703,September,Saturday,12 AM - 4 AM,No,Autumn,785
21.6,87,0.3,0.0,1579,September,Saturday,12 AM - 4 AM,No,Autumn,514
21.2,88,0.9,0.0,1183,September,Saturday,4 AM - 8 AM,No,Autumn,338
21.1,87,0.6,0.0,1116,September,Saturday,4 AM - 8 AM,No,Autumn,260
20.9,87,0.7,0.0,1198,September,Saturday,4 AM - 8 AM,No,Autumn,362
21.1,81,1.0,0.14,1738,September,Saturday,4 AM - 8 AM,No,Autumn,511
22.3,64,1.7,0.75,2000,September,Saturday,8 AM - 12 PM,No,Autumn,812
24.1,56,2.1,1.46,1956,September,Saturday,8 AM - 12 PM,No,Autumn,925
26.0,54,1.5,2.13,2000,September,Saturday,8 AM - 12 PM,No,Autumn,861
27.6,47,1.2,2.63,2000,September,Saturday,8 AM - 12 PM,No,Autumn,981
28.9,46,1.6,2.96,1966,September,Saturday,12 PM - 4 PM,No,Autumn,1086
29.4,48,1.9,2.88,1942,September,Saturday,12 PM - 4 PM,No,Autumn,1303
29.7,42,1.4,2.37,2000,September,Saturday,12 PM - 4 PM,No,Autumn,1371
30.0,45,0.9,2.1,2000,September,Saturday,12 PM - 4 PM,No,Autumn,1480
30.5,41,1.4,1.95,1930,September,Saturday,4 PM - 8 PM,No,Autumn,1678
29.6,42,1.3,0.98,2000,September,Saturday,4 PM - 8 PM,No,Autumn,1845
28.8,46,1.3,0.58,2000,September,Saturday,4 PM - 8 PM,No,Autumn,1892
27.8,48,1.1,0.08,2000,September,Saturday,4 PM - 8 PM,No,Autumn,1891
26.9,49,2.1,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1440
26.0,52,1.4,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1110
25.1,53,2.0,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,992
24.4,54,1.6,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1523
23.5,56,1.5,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,1336
22.8,59,1.5,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,930
22.0,60,1.2,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,610
21.5,61,1.3,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,440
21.1,62,1.8,0.0,2000,September,Sunday,4 AM - 8 AM,No,Autumn,255
20.6,65,1.1,0.0,2000,September,Sunday,4 AM - 8 AM,No,Autumn,179
20.2,66,1.0,0.0,2000,September,Sunday,4 AM - 8 AM,No,Autumn,249
20.2,65,1.4,0.16,2000,September,Sunday,4 AM - 8 AM,No,Autumn,388
21.3,57,1.3,0.81,2000,September,Sunday,8 AM - 12 PM,No,Autumn,576
23.4,52,1.3,1.53,1997,September,Sunday,8 AM - 12 PM,No,Autumn,721
25.0,47,1.5,2.17,2000,September,Sunday,8 AM - 12 PM,No,Autumn,802
26.5,44,1.4,2.62,1958,September,Sunday,8 AM - 12 PM,No,Autumn,940
27.5,43,1.4,2.75,1959,September,Sunday,12 PM - 4 PM,No,Autumn,1075
28.5,42,1.7,2.94,1990,September,Sunday,12 PM - 4 PM,No,Autumn,1254
29.1,43,1.4,2.39,2000,September,Sunday,12 PM - 4 PM,No,Autumn,1395
29.3,43,1.5,2.4,1958,September,Sunday,12 PM - 4 PM,No,Autumn,1550
29.3,44,1.4,1.32,1997,September,Sunday,4 PM - 8 PM,No,Autumn,1853
28.8,47,2.0,1.0,1998,September,Sunday,4 PM - 8 PM,No,Autumn,2069
27.9,52,1.7,0.2,2000,September,Sunday,4 PM - 8 PM,No,Autumn,2118
27.3,54,1.5,0.05,2000,September,Sunday,4 PM - 8 PM,No,Autumn,1986
26.9,56,1.6,0.0,2000,September,Sunday,8 PM - 12 AM,No,Autumn,1838
26.2,62,2.3,0.0,2000,September,Sunday,8 PM - 12 AM,No,Autumn,1759
25.7,64,1.1,0.0,2000,September,Sunday,8 PM - 12 AM,No,Autumn,1511
25.1,65,2.2,0.0,2000,September,Sunday,8 PM - 12 AM,No,Autumn,1047
24.7,67,1.2,0.0,2000,September,Monday,12 AM - 4 AM,No,Autumn,763
24.5,68,0.5,0.0,2000,September,Monday,12 AM - 4 AM,No,Autumn,524
24.3,68,1.0,0.0,2000,September,Monday,12 AM - 4 AM,No,Autumn,321
24.2,70,0.3,0.0,2000,September,Monday,12 AM - 4 AM,No,Autumn,211
24.0,70,1.2,0.0,2000,September,Monday,4 AM - 8 AM,No,Autumn,153
23.9,70,1.5,0.0,2000,September,Monday,4 AM - 8 AM,No,Autumn,264
23.8,71,1.2,0.0,2000,September,Monday,4 AM - 8 AM,No,Autumn,656
23.9,71,0.4,0.02,2000,September,Monday,4 AM - 8 AM,No,Autumn,1287
24.2,70,1.4,0.16,2000,September,Monday,8 AM - 12 PM,No,Autumn,1580
23.6,86,1.2,0.14,336,September,Monday,8 AM - 12 PM,No,Autumn,719
23.3,89,0.7,0.2,1716,September,Monday,8 AM - 12 PM,No,Autumn,434
23.7,86,0.6,0.31,1798,September,Monday,8 AM - 12 PM,No,Autumn,443
23.9,83,1.1,0.27,1901,September,Monday,12 PM - 4 PM,No,Autumn,673
24.9,78,1.5,0.72,1910,September,Monday,12 PM - 4 PM,No,Autumn,731
25.6,77,0.8,0.78,1930,September,Monday,12 PM - 4 PM,No,Autumn,532
25.7,81,0.7,0.43,1825,September,Monday,12 PM - 4 PM,No,Autumn,137
25.5,91,1.3,0.23,403,September,Monday,4 PM - 8 PM,No,Autumn,39
22.7,96,4.9,0.07,452,September,Monday,4 PM - 8 PM,No,Autumn,23
21.9,97,1.8,0.02,757,September,Monday,4 PM - 8 PM,No,Autumn,113
21.7,97,0.2,0.01,1154,September,Monday,4 PM - 8 PM,No,Autumn,73
21.5,97,0.3,0.0,2000,September,Monday,8 PM - 12 AM,No,Autumn,151
21.6,97,0.5,0.0,646,September,Monday,8 PM - 12 AM,No,Autumn,110
21.7,97,0.4,0.0,440,September,Monday,8 PM - 12 AM,No,Autumn,379
21.7,97,0.8,0.0,838,September,Monday,8 PM - 12 AM,No,Autumn,486
21.4,97,0.1,0.0,404,September,Tuesday,12 AM - 4 AM,No,Autumn,500
21.3,97,1.1,0.0,570,September,Tuesday,12 AM - 4 AM,No,Autumn,486
20.9,96,0.4,0.0,970,September,Tuesday,12 AM - 4 AM,No,Autumn,324
20.6,97,0.2,0.0,500,September,Tuesday,12 AM - 4 AM,No,Autumn,223
20.4,97,2.7,0.0,704,September,Tuesday,4 AM - 8 AM,No,Autumn,186
20.2,97,1.2,0.0,528,September,Tuesday,4 AM - 8 AM,No,Autumn,219
20.0,97,0.0,0.0,647,September,Tuesday,4 AM - 8 AM,No,Autumn,602
20.1,97,1.9,0.03,443,September,Tuesday,4 AM - 8 AM,No,Autumn,1289
20.5,90,1.9,0.53,490,September,Tuesday,8 AM - 12 PM,No,Autumn,2059
21.6,81,2.3,1.2,1669,September,Tuesday,8 AM - 12 PM,No,Autumn,1083
23.1,73,3.1,2.24,2000,September,Tuesday,8 AM - 12 PM,No,Autumn,822
24.5,64,2.7,2.7,2000,September,Tuesday,8 AM - 12 PM,No,Autumn,940
25.8,57,2.8,3.02,2000,September,Tuesday,12 PM - 4 PM,No,Autumn,995
26.5,58,2.8,2.87,2000,September,Tuesday,12 PM - 4 PM,No,Autumn,997
27.4,52,3.8,2.67,1998,September,Tuesday,12 PM - 4 PM,No,Autumn,987
26.7,51,3.4,2.09,2000,September,Tuesday,12 PM - 4 PM,No,Autumn,1178
27.1,47,4.3,1.82,2000,September,Tuesday,4 PM - 8 PM,No,Autumn,1429
27.6,47,3.3,1.49,2000,September,Tuesday,4 PM - 8 PM,No,Autumn,1993
26.8,53,2.6,0.8,2000,September,Tuesday,4 PM - 8 PM,No,Autumn,3166
25.1,49,3.1,0.18,2000,September,Tuesday,4 PM - 8 PM,No,Autumn,2491
23.7,49,3.3,0.0,2000,September,Tuesday,8 PM - 12 AM,No,Autumn,2259
22.9,55,3.0,0.0,2000,September,Tuesday,8 PM - 12 AM,No,Autumn,2212
22.2,58,1.5,0.0,2000,September,Tuesday,8 PM - 12 AM,No,Autumn,1856
21.7,60,0.5,0.0,2000,September,Tuesday,8 PM - 12 AM,No,Autumn,1233
21.1,64,1.5,0.0,2000,September,Wednesday,12 AM - 4 AM,No,Autumn,983
20.9,66,1.1,0.0,2000,September,Wednesday,12 AM - 4 AM,No,Autumn,748
20.6,72,0.9,0.0,2000,September,Wednesday,12 AM - 4 AM,No,Autumn,493
20.2,77,0.4,0.0,2000,September,Wednesday,12 AM - 4 AM,No,Autumn,376
19.9,81,0.2,0.0,2000,September,Wednesday,4 AM - 8 AM,No,Autumn,220
19.7,82,0.5,0.0,2000,September,Wednesday,4 AM - 8 AM,No,Autumn,249
19.8,82,0.5,0.0,2000,September,Wednesday,4 AM - 8 AM,No,Autumn,676
19.8,79,0.9,0.13,2000,September,Wednesday,4 AM - 8 AM,No,Autumn,1487
21.2,69,1.9,0.74,2000,September,Wednesday,8 AM - 12 PM,No,Autumn,2312
23.4,59,3.0,1.46,1974,September,Wednesday,8 AM - 12 PM,No,Autumn,1195
25.4,49,3.9,2.13,1996,September,Wednesday,8 AM - 12 PM,No,Autumn,847
26.4,47,2.9,2.38,2000,September,Wednesday,8 AM - 12 PM,No,Autumn,937
27.1,44,5.0,2.8,2000,September,Wednesday,12 PM - 4 PM,No,Autumn,1072
27.3,46,4.8,2.92,1983,September,Wednesday,12 PM - 4 PM,No,Autumn,1039
27.9,42,5.0,2.79,1914,September,Wednesday,12 PM - 4 PM,No,Autumn,989
28.1,43,5.1,2.65,1929,September,Wednesday,12 PM - 4 PM,No,Autumn,1131
28.2,37,4.0,2.03,1987,September,Wednesday,4 PM - 8 PM,No,Autumn,1446
27.7,40,5.0,1.51,2000,September,Wednesday,4 PM - 8 PM,No,Autumn,2068
27.0,45,2.4,0.77,2000,September,Wednesday,4 PM - 8 PM,No,Autumn,3160
25.4,55,3.2,0.15,2000,September,Wednesday,4 PM - 8 PM,No,Autumn,2468
24.5,64,2.0,0.0,2000,September,Wednesday,8 PM - 12 AM,No,Autumn,2177
23.9,75,2.3,0.0,1975,September,Wednesday,8 PM - 12 AM,No,Autumn,2024
23.6,82,1.8,0.0,1673,September,Wednesday,8 PM - 12 AM,No,Autumn,1798
23.0,83,1.8,0.0,1469,September,Wednesday,8 PM - 12 AM,No,Autumn,1219
22.5,83,0.5,0.0,1593,September,Thursday,12 AM - 4 AM,No,Autumn,963
21.9,85,0.2,0.0,1410,September,Thursday,12 AM - 4 AM,No,Autumn,743
21.6,86,0.2,0.0,1353,September,Thursday,12 AM - 4 AM,No,Autumn,531
21.5,85,0.1,0.0,1282,September,Thursday,12 AM - 4 AM,No,Autumn,320
21.6,87,0.4,0.0,951,September,Thursday,4 AM - 8 AM,No,Autumn,215
21.7,87,0.6,0.0,846,September,Thursday,4 AM - 8 AM,No,Autumn,247
21.4,84,0.8,0.0,1506,September,Thursday,4 AM - 8 AM,No,Autumn,680
20.9,83,0.4,0.09,1388,September,Thursday,4 AM - 8 AM,No,Autumn,1438
21.8,77,0.9,0.43,1419,September,Thursday,8 AM - 12 PM,No,Autumn,2270
23.5,72,0.5,0.95,1485,September,Thursday,8 AM - 12 PM,No,Autumn,1186
24.6,70,1.2,0.96,1454,September,Thursday,8 AM - 12 PM,No,Autumn,835
25.9,63,2.5,1.32,1693,September,Thursday,8 AM - 12 PM,No,Autumn,941
26.9,60,2.3,1.67,1592,September,Thursday,12 PM - 4 PM,No,Autumn,1041
28.0,52,2.3,1.85,1642,September,Thursday,12 PM - 4 PM,No,Autumn,1049
27.9,47,3.2,1.65,1869,September,Thursday,12 PM - 4 PM,No,Autumn,1032
27.8,48,3.0,0.93,1880,September,Thursday,12 PM - 4 PM,No,Autumn,1089
26.9,55,3.9,0.54,1909,September,Thursday,4 PM - 8 PM,No,Autumn,1292
26.6,63,3.0,0.43,2000,September,Thursday,4 PM - 8 PM,No,Autumn,1525
25.8,58,2.9,0.16,2000,September,Thursday,4 PM - 8 PM,No,Autumn,2497
25.3,71,3.3,0.05,2000,September,Thursday,4 PM - 8 PM,No,Autumn,1990
25.1,71,3.6,0.0,2000,September,Thursday,8 PM - 12 AM,No,Autumn,1900
24.6,70,2.5,0.0,2000,September,Thursday,8 PM - 12 AM,No,Autumn,1851
24.3,71,2.5,0.0,1992,September,Thursday,8 PM - 12 AM,No,Autumn,1641
23.9,71,4.7,0.0,1982,September,Thursday,8 PM - 12 AM,No,Autumn,562
21.3,82,3.5,0.0,1933,September,Friday,12 AM - 4 AM,No,Autumn,556
21.6,77,2.6,0.0,1777,September,Friday,12 AM - 4 AM,No,Autumn,345
21.3,76,2.2,0.0,1559,September,Friday,12 AM - 4 AM,No,Autumn,259
21.1,75,1.8,0.0,1551,September,Friday,12 AM - 4 AM,No,Autumn,259
20.8,66,1.5,0.0,1719,September,Friday,4 AM - 8 AM,No,Autumn,185
20.5,67,1.2,0.0,1649,September,Friday,4 AM - 8 AM,No,Autumn,247
20.2,70,1.6,0.0,1690,September,Friday,4 AM - 8 AM,No,Autumn,624
20.3,74,1.8,0.07,1372,September,Friday,4 AM - 8 AM,No,Autumn,1346
20.5,78,2.5,0.32,1250,September,Friday,8 AM - 12 PM,No,Autumn,2260
21.3,63,2.7,1.15,1969,September,Friday,8 AM - 12 PM,No,Autumn,1194
22.6,58,1.8,2.02,1962,September,Friday,8 AM - 12 PM,No,Autumn,896
23.8,51,3.5,2.62,1970,September,Friday,8 AM - 12 PM,No,Autumn,988
24.2,50,3.8,2.85,2000,September,Friday,12 PM - 4 PM,No,Autumn,1213
24.3,50,2.9,2.37,2000,September,Friday,12 PM - 4 PM,No,Autumn,1119
25.2,43,3.2,2.59,1981,September,Friday,12 PM - 4 PM,No,Autumn,1187
24.7,44,4.2,1.92,2000,September,Friday,12 PM - 4 PM,No,Autumn,1391
25.2,39,2.8,1.65,1987,September,Friday,4 PM - 8 PM,No,Autumn,1577
24.5,37,3.2,1.04,2000,September,Friday,4 PM - 8 PM,No,Autumn,2183
24.4,34,2.4,0.84,2000,September,Friday,4 PM - 8 PM,No,Autumn,3154
22.6,39,2.8,0.14,2000,September,Friday,4 PM - 8 PM,No,Autumn,2365
21.6,43,1.4,0.0,2000,September,Friday,8 PM - 12 AM,No,Autumn,1959
20.6,48,2.1,0.0,2000,September,Friday,8 PM - 12 AM,No,Autumn,1915
19.8,51,1.2,0.0,2000,September,Friday,8 PM - 12 AM,No,Autumn,1796
19.4,50,2.8,0.0,2000,September,Friday,8 PM - 12 AM,No,Autumn,1363
19.2,53,3.7,0.0,2000,September,Saturday,12 AM - 4 AM,No,Autumn,1107
18.9,55,2.3,0.0,2000,September,Saturday,12 AM - 4 AM,No,Autumn,1001
18.5,57,2.3,0.0,2000,September,Saturday,12 AM - 4 AM,No,Autumn,692
17.8,60,0.2,0.0,2000,September,Saturday,12 AM - 4 AM,No,Autumn,504
17.2,66,0.6,0.0,2000,September,Saturday,4 AM - 8 AM,No,Autumn,285
16.7,70,0.8,0.0,2000,September,Saturday,4 AM - 8 AM,No,Autumn,227
16.2,70,0.3,0.0,2000,September,Saturday,4 AM - 8 AM,No,Autumn,322
16.0,70,1.1,0.11,2000,September,Saturday,4 AM - 8 AM,No,Autumn,511
17.1,57,1.0,0.76,1979,September,Saturday,8 AM - 12 PM,No,Autumn,827
19.9,51,0.6,1.46,1906,September,Saturday,8 AM - 12 PM,No,Autumn,956
22.2,43,0.9,2.09,1891,September,Saturday,8 AM - 12 PM,No,Autumn,1096
24.2,41,1.5,2.62,1818,September,Saturday,8 AM - 12 PM,No,Autumn,1179
25.2,36,2.4,2.93,1995,September,Saturday,12 PM - 4 PM,No,Autumn,1273
26.1,32,3.0,3.06,1985,September,Saturday,12 PM - 4 PM,No,Autumn,1505
26.8,31,2.8,2.96,2000,September,Saturday,12 PM - 4 PM,No,Autumn,1554
26.9,33,2.9,2.65,1997,September,Saturday,12 PM - 4 PM,No,Autumn,1792
27.7,32,1.4,2.05,2000,September,Saturday,4 PM - 8 PM,No,Autumn,1943
27.2,35,1.7,1.32,2000,September,Saturday,4 PM - 8 PM,No,Autumn,2167
25.7,38,1.5,0.64,2000,September,Saturday,4 PM - 8 PM,No,Autumn,2255
24.0,41,1.9,0.1,2000,September,Saturday,4 PM - 8 PM,No,Autumn,1978
22.8,45,2.0,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1944
22.1,49,1.7,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1878
21.5,51,2.0,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1675
20.7,52,1.4,0.0,2000,September,Saturday,8 PM - 12 AM,No,Autumn,1142
19.6,53,1.5,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,1185
18.8,54,0.1,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,835
18.1,57,0.3,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,589
17.4,57,0.6,0.0,2000,September,Sunday,12 AM - 4 AM,No,Autumn,395
17.0,59,0.0,0.0,2000,September,Sunday,4 AM - 8 AM,No,Autumn,264
16.3,66,0.5,0.0,2000,September,Sunday,4 AM - 8 AM,No,Autumn,165
15.8,69,0.9,0.0,2000,September,Sunday,4 AM - 8 AM,No,Autumn,255
15.7,68,0.9,0.05,2000,September,Sunday,4 AM - 8 AM,No,Autumn,366
17.4,56,0.8,0.49,2000,September,Sunday,8 AM - 12 PM,No,Autumn,644
20.4,51,1.8,1.43,2000,September,Sunday,8 AM - 12 PM,No,Autumn,803
22.9,45,1.5,2.1,2000,September,Sunday,8 AM - 12 PM,No,Autumn,928
