Temperature(°C),Humidity(%),Wind speed (m/s),Solar Radiation (MJ/m2),Month,Weekday,Hour,Holiday,Seasons,Rented Bike Count
26.3,58,1.5,1.37,9.0,6.0,,0.0,4.0,1199
26.6,55,1.8,1.1,9.0,6.0,,0.0,4.0,1347
26.3,57,1.6,0.72,9.0,6.0,,0.0,4.0,1503
25.9,56,1.7,0.42,9.0,6.0,4.0,0.0,4.0,2059
25.7,57,1.5,0.24,9.0,6.0,4.0,0.0,4.0,2826
25.3,60,1.2,0.04,9.0,6.0,4.0,0.0,4.0,1996
25.0,61,1.1,0.0,9.0,6.0,4.0,0.0,4.0,1869
24.7,61,1.6,0.0,9.0,6.0,4.0,0.0,4.0,1259
24.0,73,2.1,0.0,9.0,6.0,4.0,0.0,4.0,567
22.3,87,1.1,0.0,9.0,6.0,1.0,0.0,4.0,810
21.8,83,1.5,0.0,9.0,7.0,1.0,0.0,4.0,906
21.8,79,1.4,0.0,9.0,7.0,1.0,0.0,4.0,881
21.7,78,1.0,0.0,9.0,7.0,1.0,0.0,4.0,580
21.6,80,1.2,0.0,9.0,7.0,1.0,0.0,4.0,302
21.2,83,0.6,0.0,9.0,7.0,1.0,0.0,4.0,234
21.1,82,0.8,0.0,9.0,7.0,1.0,0.0,4.0,169
21.0,84,0.9,0.0,9.0,7.0,1.0,0.0,4.0,272
21.2,84,0.3,0.05,9.0,7.0,2.0,0.0,4.0,453
21.7,78,0.3,0.21,9.0,7.0,2.0,0.0,4.0,829
22.7,72,1.2,0.59,9.0,7.0,2.0,0.0,4.0,934
24.4,65,1.6,1.42,9.0,7.0,2.0,0.0,4.0,1017
25.2,64,1.2,1.31,9.0,7.0,,0.0,4.0,1212
25.4,63,0.9,1.01,9.0,7.0,,0.0,4.0,1284
25.8,65,1.0,1.12,9.0,7.0,,0.0,4.0,1465
25.7,67,1.2,0.9,9.0,7.0,,0.0,4.0,1474
25.2,71,0.2,0.41,9.0,7.0,,0.0,4.0,1077
24.4,74,0.6,0.13,9.0,7.0,,0.0,4.0,1273
24.4,75,0.6,0.17,9.0,7.0,4.0,0.0,4.0,1474
24.2,76,1.2,0.12,9.0,7.0,4.0,0.0,4.0,1566
23.8,78,2.2,0.0,9.0,7.0,4.0,0.0,4.0,1578
23.5,80,1.7,0.0,9.0,7.0,4.0,0.0,4.0,1613
23.3,80,0.7,0.0,9.0,7.0,4.0,0.0,4.0,1710
23.1,79,0.6,0.0,9.0,7.0,4.0,0.0,4.0,1566
22.9,81,0.9,0.0,9.0,7.0,1.0,0.0,4.0,1210
22.8,82,1.5,0.0,9.0,1.0,1.0,0.0,4.0,1014
22.8,84,0.9,0.0,9.0,1.0,1.0,0.0,4.0,764
22.8,85,0.8,0.0,9.0,1.0,1.0,0.0,4.0,432
22.6,89,0.6,0.0,9.0,1.0,1.0,0.0,4.0,258
22.5,89,0.7,0.0,9.0,1.0,1.0,0.0,4.0,188
22.2,90,1.4,0.0,9.0,1.0,1.0,0.0,4.0,123
22.0,90,1.3,0.0,9.0,1.0,1.0,0.0,4.0,137
21.9,95,1.3,0.02,9.0,1.0,2.0,0.0,4.0,258
21.9,88,1.6,0.17,9.0,1.0,2.0,0.0,4.0,464
22.3,84,1.9,0.47,9.0,1.0,2.0,0.0,4.0,725
22.9,74,1.3,0.84,9.0,1.0,2.0,0.0,4.0,813
23.4,61,2.1,0.91,9.0,1.0,,0.0,4.0,1014
23.7,64,1.9,0.79,9.0,1.0,,0.0,4.0,989
23.6,66,2.1,0.87,9.0,1.0,,0.0,4.0,754
23.4,72,2.2,0.73,9.0,1.0,,0.0,4.0,409
23.2,83,1.5,0.77,9.0,1.0,,0.0,4.0,222
22.5,86,2.5,0.47,9.0,1.0,,0.0,4.0,142
22.0,89,2.2,0.21,9.0,1.0,4.0,0.0,4.0,322
21.5,89,3.0,0.18,9.0,1.0,4.0,0.0,4.0,520
21.2,87,2.7,0.01,9.0,1.0,4.0,0.0,4.0,852
21.1,88,1.7,0.0,9.0,1.0,4.0,0.0,4.0,1073
21.2,88,1.7,0.0,9.0,1.0,4.0,0.0,4.0,1146
21.4,87,2.4,0.0,9.0,1.0,4.0,0.0,4.0,988
21.3,80,2.6,0.0,9.0,1.0,1.0,0.0,4.0,571
21.0,82,1.8,0.0,9.0,2.0,1.0,0.0,4.0,531
20.5,73,1.9,0.0,9.0,2.0,1.0,0.0,4.0,337
20.3,81,1.9,0.0,9.0,2.0,1.0,0.0,4.0,227
20.2,82,1.4,0.0,9.0,2.0,1.0,0.0,4.0,186
20.0,81,2.0,0.0,9.0,2.0,1.0,0.0,4.0,160
19.4,84,1.6,0.0,9.0,2.0,1.0,0.0,4.0,246
18.8,88,1.2,0.0,9.0,2.0,1.0,0.0,4.0,625
18.5,88,1.4,0.08,9.0,2.0,2.0,0.0,4.0,1487
18.9,77,0.6,0.56,9.0,2.0,2.0,0.0,4.0,2276
20.5,66,1.1,1.12,9.0,2.0,2.0,0.0,4.0,1185
21.7,60,1.7,1.44,9.0,2.0,2.0,0.0,4.0,868
23.8,54,2.1,2.55,9.0,2.0,,0.0,4.0,954
25.2,50,1.7,2.83,9.0,2.0,,0.0,4.0,1083
25.6,50,3.8,2.82,9.0,2.0,,0.0,4.0,1069
26.7,40,3.3,2.8,9.0,2.0,,0.0,4.0,1092
27.4,33,2.7,2.5,9.0,2.0,,0.0,4.0,1207
27.6,37,2.8,1.9,9.0,2.0,,0.0,4.0,1445
27.3,43,2.6,1.25,9.0,2.0,4.0,0.0,4.0,2056
25.3,56,2.8,0.54,9.0,2.0,4.0,0.0,4.0,3277
23.0,63,3.1,0.03,9.0,2.0,4.0,0.0,4.0,2489
21.9,65,2.5,0.0,9.0,2.0,4.0,0.0,4.0,2232
21.3,66,2.3,0.0,9.0,2.0,4.0,0.0,4.0,2100
20.8,65,0.9,0.0,9.0,2.0,4.0,0.0,4.0,1865
20.2,68,1.2,0.0,9.0,2.0,1.0,0.0,4.0,1293
19.5,73,1.2,0.0,9.0,3.0,1.0,0.0,4.0,0
19.3,71,0.4,0.0,9.0,3.0,1.0,0.0,4.0,0
18.8,74,0.2,0.0,9.0,3.0,1.0,0.0,4.0,0
18.7,76,0.5,0.0,9.0,3.0,1.0,0.0,4.0,0
18.3,78,0.4,0.0,9.0,3.0,1.0,0.0,4.0,0
17.9,77,0.5,0.0,9.0,3.0,1.0,0.0,4.0,0
17.7,77,0.2,0.0,9.0,3.0,1.0,0.0,4.0,0
17.8,76,0.5,0.08,9.0,3.0,2.0,0.0,4.0,0
18.7,73,0.9,0.34,9.0,3.0,2.0,0.0,4.0,0
20.8,64,1.1,1.13,9.0,3.0,2.0,0.0,4.0,0
22.7,54,1.0,1.74,9.0,3.0,2.0,0.0,4.0,0
24.1,46,2.1,2.03,9.0,3.0,,0.0,4.0,0
24.7,43,1.8,1.75,9.0,3.0,,0.0,4.0,0
25.6,40,2.5,2.18,9.0,3.0,,0.0,4.0,0
26.1,37,2.3,1.92,9.0,3.0,,0.0,4.0,0
26.1,43,2.8,1.62,9.0,3.0,,0.0,4.0,0
26.4,34,2.5,1.6,9.0,3.0,,0.0,4.0,0
25.5,38,2.9,0.92,9.0,3.0,4.0,0.0,4.0,0
24.8,48,1.4,0.51,9.0,3.0,4.0,0.0,4.0,0
23.2,57,2.2,0.03,9.0,3.0,4.0,0.0,4.0,0
22.6,58,1.4,0.0,9.0,3.0,4.0,0.0,4.0,0
22.1,61,1.5,0.0,9.0,3.0,4.0,0.0,4.0,0
21.8,65,0.3,0.0,9.0,3.0,4.0,0.0,4.0,0
21.2,69,1.3,0.0,9.0,3.0,1.0,0.0,4.0,0
21.0,66,0.4,0.0,9.0,4.0,1.0,0.0,4.0,0
20.5,64,0.4,0.0,9.0,4.0,1.0,0.0,4.0,0
20.0,70,0.2,0.0,9.0,4.0,1.0,0.0,4.0,0
19.7,70,0.5,0.0,9.0,4.0,1.0,0.0,4.0,0
19.5,70,0.5,0.0,9.0,4.0,1.0,0.0,4.0,0
19.3,73,0.9,0.0,9.0,4.0,1.0,0.0,4.0,0
19.0,76,0.3,0.0,9.0,4.0,1.0,0.0,4.0,0
19.0,74,0.8,0.03,9.0,4.0,2.0,0.0,4.0,0
19.8,71,1.1,0.26,9.0,4.0,2.0,0.0,4.0,0
21.5,61,0.8,0.92,9.0,4.0,2.0,0.0,4.0,0
22.9,59,1.1,1.49,9.0,4.0,2.0,0.0,4.0,0
23.6,55,0.6,1.01,9.0,4.0,,0.0,4.0,0
24.9,51,1.2,1.56,9.0,4.0,,0.0,4.0,0
26.5,39,1.7,2.15,9.0,4.0,,0.0,4.0,0
26.1,40,1.2,1.21,9.0,4.0,,0.0,4.0,0
25.9,39,1.4,0.9,9.0,4.0,,0.0,4.0,0
25.6,41,1.2,0.65,9.0,4.0,,0.0,4.0,0
25.0,44,1.3,0.36,9.0,4.0,4.0,0.0,4.0,0
24.0,55,2.2,0.12,9.0,4.0,4.0,0.0,4.0,0
23.5,58,0.4,0.0,9.0,4.0,4.0,0.0,4.0,0
22.6,67,0.3,0.0,9.0,4.0,4.0,0.0,4.0,0
21.7,63,1.8,0.0,9.0,4.0,4.0,0.0,4.0,0
20.9,71,1.6,0.0,9.0,4.0,4.0,0.0,4.0,0
20.4,57,0.9,0.0,9.0,4.0,1.0,0.0,4.0,0
20.1,58,0.3,0.0,9.0,5.0,1.0,0.0,4.0,886
20.0,59,1.1,0.0,9.0,5.0,1.0,0.0,4.0,761
19.9,64,1.5,0.0,9.0,5.0,1.0,0.0,4.0,524
19.6,72,1.7,0.0,9.0,5.0,1.0,0.0,4.0,294
19.6,74,1.4,0.0,9.0,5.0,1.0,0.0,4.0,241
19.5,74,1.8,0.0,9.0,5.0,1.0,0.0,4.0,137
18.8,85,1.4,0.0,9.0,5.0,1.0,0.0,4.0,47
18.0,95,1.6,0.0,9.0,5.0,2.0,0.0,4.0,130
18.0,91,1.3,0.11,9.0,5.0,2.0,0.0,4.0,299
18.2,93,1.4,0.18,9.0,5.0,2.0,0.0,4.0,89
18.4,91,1.2,0.25,9.0,5.0,2.0,0.0,4.0,87
18.8,95,1.5,0.46,9.0,5.0,,0.0,4.0,111
19.0,91,1.7,0.67,9.0,5.0,,0.0,4.0,180
18.9,89,2.6,0.58,9.0,5.0,,0.0,4.0,301
19.3,83,2.3,0.83,9.0,5.0,,0.0,4.0,573
19.4,79,1.4,0.33,9.0,5.0,,0.0,4.0,696
19.5,75,2.1,0.38,9.0,5.0,,0.0,4.0,912
19.3,76,2.1,0.21,9.0,5.0,4.0,0.0,4.0,1290
19.1,77,2.5,0.08,9.0,5.0,4.0,0.0,4.0,1786
18.9,78,2.2,0.0,9.0,5.0,4.0,0.0,4.0,1272
19.1,77,2.2,0.0,9.0,5.0,4.0,0.0,4.0,898
18.7,84,2.7,0.0,9.0,5.0,4.0,0.0,4.0,784
18.4,85,2.1,0.0,9.0,5.0,4.0,0.0,4.0,1049
18.7,80,1.7,0.0,9.0,5.0,1.0,0.0,4.0,935
18.9,78,2.1,0.0,9.0,6.0,1.0,0.0,4.0,809
19.0,78,1.6,0.0,9.0,6.0,1.0,0.0,4.0,674
19.1,78,1.3,0.0,9.0,6.0,1.0,0.0,4.0,122
18.5,88,1.2,0.0,9.0,6.0,1.0,0.0,4.0,28
17.9,95,1.7,0.0,9.0,6.0,1.0,0.0,4.0,24
17.8,93,1.8,0.0,9.0,6.0,1.0,0.0,4.0,24
17.6,95,1.7,0.0,9.0,6.0,1.0,0.0,4.0,23
17.6,96,1.7,0.0,9.0,6.0,2.0,0.0,4.0,45
17.8,97,2.0,0.09,9.0,6.0,2.0,0.0,4.0,127
18.2,96,1.3,0.21,9.0,6.0,2.0,0.0,4.0,47
18.4,96,2.0,0.32,9.0,6.0,2.0,0.0,4.0,78
18.9,91,1.8,0.64,9.0,6.0,,0.0,4.0,98
19.1,91,2.0,0.63,9.0,6.0,,0.0,4.0,143
19.8,88,0.9,0.65,9.0,6.0,,0.0,4.0,600
21.4,76,1.4,1.5,9.0,6.0,,0.0,4.0,972
21.8,76,1.4,1.2,9.0,6.0,,0.0,4.0,1288
21.5,78,1.2,0.51,9.0,6.0,,0.0,4.0,1550
21.2,77,1.2,0.31,9.0,6.0,4.0,0.0,4.0,1904
20.9,77,0.6,0.23,9.0,6.0,4.0,0.0,4.0,2235
20.3,81,1.0,0.02,9.0,6.0,4.0,0.0,4.0,1720
20.0,82,0.4,0.0,9.0,6.0,4.0,0.0,4.0,1551
19.9,82,0.6,0.0,9.0,6.0,4.0,0.0,4.0,1540
19.7,82,0.5,0.0,9.0,6.0,4.0,0.0,4.0,1493
19.5,82,0.6,0.0,9.0,6.0,1.0,0.0,4.0,1171
19.5,81,1.1,0.0,9.0,7.0,1.0,0.0,4.0,953
19.5,83,1.5,0.0,9.0,7.0,1.0,0.0,4.0,875
19.4,85,0.0,0.0,9.0,7.0,1.0,0.0,4.0,655
18.8,90,1.0,0.0,9.0,7.0,1.0,0.0,4.0,458
18.9,88,0.8,0.0,9.0,7.0,1.0,0.0,4.0,96
18.8,96,0.2,0.0,9.0,7.0,1.0,0.0,4.0,93
18.4,95,0.1,0.0,9.0,7.0,1.0,0.0,4.0,215
18.1,96,0.9,0.04,9.0,7.0,2.0,0.0,4.0,363
18.2,86,0.0,0.48,9.0,7.0,2.0,0.0,4.0,654
19.7,78,1.3,1.17,9.0,7.0,2.0,0.0,4.0,810
21.8,67,1.9,1.88,9.0,7.0,2.0,0.0,4.0,925
22.7,55,2.7,1.86,9.0,7.0,,0.0,4.0,1062
24.2,43,2.2,2.31,9.0,7.0,,0.0,4.0,1273
24.9,32,3.9,2.57,9.0,7.0,,0.0,4.0,1409
25.2,28,4.4,2.76,9.0,7.0,,0.0,4.0,1532
25.4,32,3.8,2.42,9.0,7.0,,0.0,4.0,1814
25.3,38,3.0,1.88,9.0,7.0,,0.0,4.0,1840
24.6,35,3.6,1.2,9.0,7.0,4.0,0.0,4.0,2045
23.2,36,2.8,0.47,9.0,7.0,4.0,0.0,4.0,1939
21.3,43,2.8,0.02,9.0,7.0,4.0,0.0,4.0,1743
20.4,52,1.2,0.0,9.0,7.0,4.0,0.0,4.0,1604
19.4,55,0.8,0.0,9.0,7.0,4.0,0.0,4.0,1502
18.6,62,0.6,0.0,9.0,7.0,4.0,0.0,4.0,1430
17.9,66,1.0,0.0,9.0,7.0,1.0,0.0,4.0,1108
17.2,69,0.6,0.0,9.0,1.0,1.0,1.0,4.0,880
16.4,66,0.1,0.0,9.0,1.0,1.0,1.0,4.0,644
16.0,72,1.3,0.0,9.0,1.0,1.0,1.0,4.0,489
15.8,70,0.8,0.0,9.0,1.0,1.0,1.0,4.0,334
16.2,69,0.7,0.0,9.0,1.0,1.0,1.0,4.0,202
16.3,67,0.8,0.0,9.0,1.0,1.0,1.0,4.0,106
16.5,73,1.2,0.0,9.0,1.0,1.0,1.0,4.0,144
16.5,74,0.4,0.0,9.0,1.0,2.0,1.0,4.0,261
17.0,69,1.2,0.3,9.0,1.0,2.0,1.0,4.0,439
18.4,59,1.0,0.86,9.0,1.0,2.0,1.0,4.0,534
19.3,59,0.2,0.94,9.0,1.0,2.0,1.0,4.0,620
20.1,57,3.0,1.29,9.0,1.0,,1.0,4.0,764
20.8,52,1.2,1.25,9.0,1.0,,1.0,4.0,915
22.7,44,1.4,1.77,9.0,1.0,,1.0,4.0,1031
24.2,40,1.2,2.62,9.0,1.0,,1.0,4.0,1136
25.0,28,2.2,2.39,9.0,1.0,,1.0,4.0,1366
24.6,29,4.0,1.73,9.0,1.0,,1.0,4.0,1502
24.1,41,2.4,1.17,9.0,1.0,4.0,1.0,4.0,1591
22.3,53,2.7,0.44,9.0,1.0,4.0,1.0,4.0,1492
21.0,54,2.9,0.01,9.0,1.0,4.0,1.0,4.0,1333
20.2,48,3.3,0.0,9.0,1.0,4.0,1.0,4.0,1287
19.1,38,2.1,0.0,9.0,1.0,4.0,1.0,4.0,1148
18.5,40,2.5,0.0,9.0,1.0,4.0,1.0,4.0,1074
17.7,45,1.1,0.0,9.0,1.0,1.0,1.0,4.0,768
17.2,50,1.7,0.0,9.0,2.0,1.0,1.0,4.0,620
16.8,53,2.0,0.0,9.0,2.0,1.0,1.0,4.0,426
16.1,57,0.7,0.0,9.0,2.0,1.0,1.0,4.0,302
15.5,63,0.3,0.0,9.0,2.0,1.0,1.0,4.0,216
14.9,68,0.9,0.0,9.0,2.0,1.0,1.0,4.0,141
14.4,66,0.3,0.0,9.0,2.0,1.0,1.0,4.0,105
14.3,66,0.5,0.0,9.0,2.0,1.0,1.0,4.0,141
14.7,61,2.1,0.02,9.0,2.0,2.0,1.0,4.0,205
15.4,52,2.2,0.49,9.0,2.0,2.0,1.0,4.0,296
17.0,43,2.1,1.36,9.0,2.0,2.0,1.0,4.0,310
18.5,38,3.3,2.02,9.0,2.0,2.0,1.0,4.0,426
19.4,31,4.1,2.55,9.0,2.0,,1.0,4.0,588
20.3,34,2.6,2.85,9.0,2.0,,1.0,4.0,754
20.9,30,3.5,2.93,9.0,2.0,,1.0,4.0,885
21.3,30,4.3,2.78,9.0,2.0,,1.0,4.0,1099
21.8,32,3.3,2.42,9.0,2.0,,1.0,4.0,1273
22.0,31,2.7,1.87,9.0,2.0,,1.0,4.0,1433
21.6,32,3.1,1.2,9.0,2.0,4.0,1.0,4.0,1442
20.3,35,2.4,0.46,9.0,2.0,4.0,1.0,4.0,1237
18.6,54,2.7,0.01,9.0,2.0,4.0,1.0,4.0,1280
17.6,57,1.4,0.0,9.0,2.0,4.0,1.0,4.0,1227
16.8,58,1.2,0.0,9.0,2.0,4.0,1.0,4.0,1145
16.6,47,3.9,0.0,9.0,2.0,4.0,1.0,4.0,958
15.7,51,0.4,0.0,9.0,2.0,1.0,1.0,4.0,750
14.7,55,1.6,0.0,9.0,3.0,1.0,1.0,4.0,558
13.8,60,0.8,0.0,9.0,3.0,1.0,1.0,4.0,408
13.4,62,0.2,0.0,9.0,3.0,1.0,1.0,4.0,292
12.7,67,0.5,0.0,9.0,3.0,1.0,1.0,4.0,222
12.0,69,0.5,0.0,9.0,3.0,1.0,1.0,4.0,157
11.5,70,0.5,0.0,9.0,3.0,1.0,1.0,4.0,105
11.2,70,0.9,0.0,9.0,3.0,1.0,1.0,4.0,132
10.8,72,0.9,0.03,9.0,3.0,2.0,1.0,4.0,262
12.0,61,1.3,0.6,9.0,3.0,2.0,1.0,4.0,440
15.3,49,1.0,1.34,9.0,3.0,2.0,1.0,4.0,542
18.0,44,1.3,1.99,9.0,3.0,2.0,1.0,4.0,667
20.1,40,1.6,2.47,9.0,3.0,,1.0,4.0,853
21.7,36,2.0,2.78,9.0,3.0,,1.0,4.0,1045
22.9,30,2.0,2.9,9.0,3.0,,1.0,4.0,1309
23.7,28,1.4,2.77,9.0,3.0,,1.0,4.0,1522
24.1,26,1.6,2.38,9.0,3.0,,1.0,4.0,1747
24.2,28,1.7,1.86,9.0,3.0,,1.0,4.0,1955
22.9,33,1.4,0.83,9.0,3.0,4.0,1.0,4.0,2033
21.6,37,1.0,0.24,9.0,3.0,4.0,1.0,4.0,1885
20.3,39,0.6,0.0,9.0,3.0,4.0,1.0,4.0,1608
19.3,45,0.4,0.0,9.0,3.0,4.0,1.0,4.0,1583
18.5,48,1.0,0.0,9.0,3.0,4.0,1.0,4.0,1565
17.7,52,1.0,0.0,9.0,3.0,4.0,1.0,4.0,1418
17.4,49,1.2,0.0,9.0,3.0,1.0,1.0,4.0,1042
17.0,51,1.5,0.0,9.0,4.0,1.0,0.0,4.0,880
16.6,53,1.7,0.0,9.0,4.0,1.0,0.0,4.0,594
16.6,54,1.5,0.0,9.0,4.0,1.0,0.0,4.0,453
16.5,57,1.6,0.0,9.0,4.0,1.0,0.0,4.0,355
16.4,59,1.7,0.0,9.0,4.0,1.0,0.0,4.0,222
16.3,61,1.5,0.0,9.0,4.0,1.0,0.0,4.0,150
16.3,62,2.1,0.0,9.0,4.0,1.0,0.0,4.0,230
16.3,62,2.0,0.01,9.0,4.0,2.0,0.0,4.0,335
16.7,60,2.0,0.2,9.0,4.0,2.0,0.0,4.0,598
17.7,54,1.8,0.63,9.0,4.0,2.0,0.0,4.0,680
19.4,47,2.3,1.45,9.0,4.0,2.0,0.0,4.0,923
20.5,42,2.1,1.59,9.0,4.0,,0.0,4.0,1152
22.5,37,1.8,2.5,9.0,4.0,,0.0,4.0,1358
23.4,34,2.1,2.84,9.0,4.0,,0.0,4.0,1686
24.1,33,1.3,2.52,9.0,4.0,,0.0,4.0,1972
24.7,35,1.2,2.28,9.0,4.0,,0.0,4.0,2170
24.4,35,1.8,1.71,9.0,4.0,,0.0,4.0,2270
23.6,38,1.4,1.04,9.0,4.0,4.0,0.0,4.0,2349
22.1,45,1.5,0.27,9.0,4.0,4.0,0.0,4.0,2339
20.7,46,1.0,0.02,9.0,4.0,4.0,0.0,4.0,1937
20.0,46,2.0,0.0,9.0,4.0,4.0,0.0,4.0,1653
18.9,43,2.0,0.0,9.0,4.0,4.0,0.0,4.0,1529
18.1,43,1.7,0.0,9.0,4.0,4.0,0.0,4.0,1249
17.4,46,2.1,0.0,9.0,4.0,1.0,0.0,4.0,934
16.7,50,1.7,0.0,9.0,5.0,1.0,0.0,4.0,770
16.1,53,1.4,0.0,9.0,5.0,1.0,0.0,4.0,488
15.7,53,1.4,0.0,9.0,5.0,1.0,0.0,4.0,326
14.9,57,1.1,0.0,9.0,5.0,1.0,0.0,4.0,178
14.4,58,1.1,0.0,9.0,5.0,1.0,0.0,4.0,151
13.9,60,0.6,0.0,9.0,5.0,1.0,0.0,4.0,207
13.4,61,0.8,0.0,9.0,5.0,1.0,0.0,4.0,589
13.2,60,0.5,0.02,9.0,5.0,2.0,0.0,4.0,1364
14.8,51,1.1,0.59,9.0,5.0,2.0,0.0,4.0,2129
17.7,48,1.5,1.3,9.0,5.0,2.0,0.0,4.0,1120
19.9,47,1.8,1.93,9.0,5.0,2.0,0.0,4.0,907
21.3,43,1.7,2.42,9.0,5.0,,0.0,4.0,1019
23.2,42,1.4,2.73,9.0,5.0,,0.0,4.0,1189
23.0,39,1.7,2.28,9.0,5.0,,0.0,4.0,1191
24.6,34,1.5,2.74,9.0,5.0,,0.0,4.0,1305
23.4,35,1.4,1.39,9.0,5.0,,0.0,4.0,1404
23.6,31,1.1,1.37,9.0,5.0,,0.0,4.0,1636
24.3,31,1.5,1.17,9.0,5.0,4.0,0.0,4.0,2189
22.5,38,0.8,0.31,9.0,5.0,4.0,0.0,4.0,3154
20.6,44,0.7,0.01,9.0,5.0,4.0,0.0,4.0,2422
19.5,47,1.2,0.0,9.0,5.0,4.0,0.0,4.0,2098
18.7,48,1.3,0.0,9.0,5.0,4.0,0.0,4.0,1930
17.9,50,1.0,0.0,9.0,5.0,4.0,0.0,4.0,1801
17.7,51,1.4,0.0,9.0,5.0,1.0,0.0,4.0,1222
17.1,52,1.4,0.0,9.0,6.0,1.0,0.0,4.0,0
16.5,53,1.5,0.0,9.0,6.0,1.0,0.0,4.0,0
16.0,56,1.5,0.0,9.0,6.0,1.0,0.0,4.0,0
15.3,59,1.6,0.0,9.0,6.0,1.0,0.0,4.0,0
14.7,62,1.5,0.0,9.0,6.0,1.0,0.0,4.0,0
14.5,60,1.4,0.0,9.0,6.0,1.0,0.0,4.0,0
14.4,61,1.2,0.0,9.0,6.0,1.0,0.0,4.0,0
14.5,62,1.5,0.03,9.0,6.0,2.0,0.0,4.0,0
15.2,58,1.7,0.29,9.0,6.0,2.0,0.0,4.0,0
16.5,50,1.2,0.66,9.0,6.0,2.0,0.0,4.0,0
17.4,51,1.3,0.81,9.0,6.0,2.0,0.0,4.0,0
17.9,54,1.4,0.73,9.0,6.0,,0.0,4.0,0
19.0,52,1.2,0.98,9.0,6.0,,0.0,4.0,0
19.1,53,1.4,0.76,9.0,6.0,,0.0,4.0,0
19.4,53,1.4,0.68,9.0,6.0,,0.0,4.0,0
20.3,52,1.3,1.15,9.0,6.0,,0.0,4.0,0
21.9,46,1.2,1.67,9.0,6.0,,0.0,4.0,0
21.7,52,1.1,0.79,9.0,6.0,4.0,0.0,4.0,0
20.4,56,1.7,0.2,9.0,6.0,4.0,0.0,4.0,0
19.3,61,0.8,0.01,9.0,6.0,4.0,0.0,4.0,0
18.0,67,0.7,0.0,9.0,6.0,4.0,0.0,4.0,0
17.8,66,1.1,0.0,9.0,6.0,4.0,0.0,4.0,0
17.1,70,1.0,0.0,9.0,6.0,4.0,0.0,4.0,0
16.6,69,1.0,0.0,9.0,6.0,1.0,0.0,4.0,0
16.6,69,1.0,0.0,9.0,7.0,1.0,0.0,4.0,1037
16.2,71,0.9,0.0,9.0,7.0,1.0,0.0,4.0,982
15.8,71,1.1,0.0,9.0,7.0,1.0,0.0,4.0,690
15.5,73,1.0,0.0,9.0,7.0,1.0,0.0,4.0,493
15.4,74,0.9,0.0,9.0,7.0,1.0,0.0,4.0,301
15.0,77,0.5,0.0,9.0,7.0,1.0,0.0,4.0,208
14.6,81,1.0,0.0,9.0,7.0,1.0,0.0,4.0,290
14.7,76,0.8,0.02,9.0,7.0,2.0,0.0,4.0,513
15.7,65,1.2,0.54,9.0,7.0,2.0,0.0,4.0,848
18.3,58,1.4,1.24,9.0,7.0,2.0,0.0,4.0,1076
20.8,52,1.5,1.88,9.0,7.0,2.0,0.0,4.0,1071
22.3,50,1.3,2.36,9.0,7.0,,0.0,4.0,1284
23.8,44,1.7,2.66,9.0,7.0,,0.0,4.0,1495
24.9,40,1.4,2.75,9.0,7.0,,0.0,4.0,1752
26.2,33,1.8,2.62,9.0,7.0,,0.0,4.0,1892
26.5,33,1.4,2.25,9.0,7.0,,0.0,4.0,2065
26.6,34,1.3,1.69,9.0,7.0,,0.0,4.0,2254
26.3,31,1.0,1.03,9.0,7.0,4.0,0.0,4.0,2432
24.8,41,0.5,0.33,9.0,7.0,4.0,0.0,4.0,2397
22.5,43,0.4,0.0,9.0,7.0,4.0,0.0,4.0,2021
21.3,46,0.1,0.0,9.0,7.0,4.0,0.0,4.0,1835
20.1,54,1.2,0.0,9.0,7.0,4.0,0.0,4.0,1781
19.3,55,0.5,0.0,9.0,7.0,4.0,0.0,4.0,1501
18.6,59,0.7,0.0,9.0,7.0,1.0,0.0,4.0,1229
18.1,60,0.2,0.0,9.0,1.0,1.0,0.0,4.0,0
17.5,66,0.5,0.0,9.0,1.0,1.0,0.0,4.0,0
17.3,68,0.7,0.0,9.0,1.0,1.0,0.0,4.0,0
17.0,70,0.9,0.0,9.0,1.0,1.0,0.0,4.0,0
16.6,73,0.3,0.0,9.0,1.0,1.0,0.0,4.0,0
16.1,78,0.4,0.0,9.0,1.0,1.0,0.0,4.0,0
15.5,80,0.4,0.0,9.0,1.0,1.0,0.0,4.0,0
15.1,81,0.8,0.03,9.0,1.0,2.0,0.0,4.0,0
16.2,69,1.1,0.54,9.0,1.0,2.0,0.0,4.0,0
18.5,62,0.5,1.0,9.0,1.0,2.0,0.0,4.0,0
20.7,62,1.3,1.41,9.0,1.0,2.0,0.0,4.0,0
20.2,63,2.8,1.25,9.0,1.0,,0.0,4.0,0
20.8,47,3.1,2.0,9.0,1.0,,0.0,4.0,0
21.1,42,4.6,2.74,9.0,1.0,,0.0,4.0,0
21.1,32,4.4,2.48,9.0,1.0,,0.0,4.0,0
21.3,32,3.8,2.31,9.0,1.0,,0.0,4.0,0
21.2,28,3.2,1.77,9.0,1.0,,0.0,4.0,0
20.4,31,3.2,1.06,9.0,1.0,4.0,0.0,4.0,0
18.3,34,3.3,0.36,9.0,1.0,4.0,0.0,4.0,0
17.1,35,2.9,0.0,9.0,1.0,4.0,0.0,4.0,0
16.0,39,2.9,0.0,9.0,1.0,4.0,0.0,4.0,0
